Player_id;Nombre de carton jaune;Nombre de carton rouge;Nombre de buts / 90 min;Nombre de passe décisives / 90 min;Expected goals / 90 min;Expected assisted / 90 min;Nombre de tirs (n'inclus pas les pénaltys) / 90 min;Nombre de tirs cadrés (n'inclus pas les pénaltys) / 90 min;Nombre de tirs sur coup franc;Nombre de passe réussie total;Nombre de passe tentés;Distance total des passes réussie (yards);Distance total des passes vers l'avant (yards);Nombre de passe réussie (entre 5 et 15 yards);Nombre de passe tentés (entre 5 et 15 yards);Nombre de passe réussie (entre 15 et 30 yards);Nombre de passe tentés (entre 15 et 30 yards);Nombre de passe réussie (plus de 30 yards);Nombre de passe tentés (plus de 30 yards);Passes avant un tir;Passes dans le dernier tier du terrain et qui finis par un tir;Passes réussie dans la surface;Passes réussie dans la surface qui finis sur une frappe ?????;Nombre de passes progressives;Action menant à un tir / 90 min;Passe dans le jeu amenant à un tir;Passe sur coups de pieds arreté amenant à un tir;Dribble réussie amenant à un tir;Faute qui conduit à un tir;Actions défensive amenant à un tir;Action menant à un but / 90 min;Passe dans le jeu amenant à un but;Passe sur coups de pieds arreté amenant à un but;Dribble réussie amenant à un but;Faute qui conduit à un but;Actions défensive amenant à un but;Nombre de joueurs taclés;Nombre de joueurs avec tacles réussie;Nombre de tacle dans le 1/3 du terrain;Nombre de tacle dans le 2/3 du terrain;Nombre de tacle dans le 3/3 du terrain;Nombre de dribbleur taclés;Nombre de fois ou le dribleur est passé;Nombre de pression réussie;Nombre de pression dans le 1/3 du terrain;Nombre de pression dans le 2/3 du terrain;Nombre de pression dans le 3/3 du terrain;Nombre de fois ou le joueurs a reçu un ballon;Nombre de ballon touchés dans sa surface;Nombre de ballon touchés dans la surface adv;Nombre de contrôle dans les pieds ;Nombre de ballon contrôle dans la surface adv;Fautes commises;Group
Luka Krajnc2019;0.340909091;0;0;0;0.01;0.01;0.23;0.11;0;33.86363636;42.27272727;653.8636364;246.5909091;12.61363636;14.20454545;17.15909091;19.54545455;3.977272727;7.727272727;0.113636364;2.5;0.113636364;0.113636364;1.704545455;0.34;0.227272727;0;0.113636364;0;0;0;0;0;0;0;0;1.363636364;1.136363636;0.795454545;0.568181818;0;0.681818182;0.340909091;3.75;7.272727273;3.863636364;0.113636364;50.56818182;6.818181818;0.227272727;32.38636364;0;0.568181818;0
Lukas Lerager2019;0.32;0;0.08;0;0.09;0.07;1.28;0.4;0;22.96;31.04;405.12;119.2;10.4;13.04;9.28;11.28;2.56;4.96;1.28;2.96;1.04;0.4;2.96;1.93;1.6;0;0;0.24;0.08;0;0;0;0;0;0;3.52;2.24;1.36;1.84;0.32;1.36;2.72;7.28;7.68;19.36;5.84;43.04;1.28;2.24;24.24;0.24;2.16;0
Lyanco2019;0.161290323;0.080645161;0.08;0;0.04;0.02;0.64;0.16;0;1.532258065;2.016129032;34.51612903;6.85483871;0.483870968;0.564516129;0.725806452;0.806451613;0.322580645;0.64516129;0;0.080645161;0;0;0.080645161;0;0;0;0;0;0;0;0;0;0;0;0;2.580645161;1.209677419;1.85483871;0.64516129;0.080645161;0.887096774;0.564516129;3.064516129;6.290322581;3.306451613;0.161290323;3.225806452;0.806451613;0;1.693548387;0;0.887096774;0
Manolo Gabbiadini2019;0.555555556;0;0.44;0.22;0.23;0.15;2.99;1.33;0.111111111;25;35;373.4444444;97.33333333;14;17.44444444;7.888888889;10.11111111;1.888888889;4.555555556;1.666666667;1.333333333;1.333333333;0.222222222;3;3.1;2.222222222;0.444444444;0.111111111;0.222222222;0;0.44;0.333333333;0;0;0.111111111;0;0.333333333;0.111111111;0;0.111111111;0.222222222;0;1.111111111;6.555555556;1.666666667;12.77777778;12.66666667;45.55555556;0.777777778;4.888888889;32.55555556;0.777777778;2;1
Manuel Lazzari2019;0.222222222;0;0;0.25;0.05;0.18;1.17;0.16;0;34.98412698;46.6984127;557.5873016;188.2539683;19.87301587;23.04761905;12.38095238;16.28571429;2.444444444;5.365079365;1.746031746;1.26984127;2.126984127;1.555555556;2.222222222;3.17;2.53968254;0.126984127;0.19047619;0.222222222;0.031746032;0.41;0.317460317;0.031746032;0;0.031746032;0;1.111111111;0.666666667;0.571428571;0.412698413;0.126984127;0.571428571;0.952380952;2.73015873;3.746031746;3.682539683;1.904761905;59.01587302;2.063492063;2.444444444;44.92063492;1.492063492;0.984126984;3
Manuel Locatelli2019;0.341463415;0;0.1;0.19;0.11;0.2;1.51;0.34;0;51.51219512;60.14634146;913.902439;249.1707317;24.24390244;26.3902439;20.53658537;23.36585366;5.951219512;8.87804878;1.804878049;4.585365854;1.12195122;0.048780488;4.536585366;3.75;2.87804878;0.341463415;0.048780488;0.146341463;0.097560976;0.24;0.097560976;0.097560976;0;0;0;2.097560976;1.56097561;1.024390244;0.829268293;0.243902439;0.634146341;1.024390244;3.804878049;5.365853659;6.487804878;3.414634146;72.19512195;3.268292683;1.853658537;54.04878049;0.243902439;1.707317073;3
Manuel Pasqual2019;0.134228188;0;0.07;0.13;0.07;0.13;0.47;0;0.134228188;47.31543624;70.13422819;952.2147651;449.0604027;18.72483221;21.74496644;20.53691275;26.51006711;7.583892617;19.59731544;1.409395973;5.973154362;1.946308725;1.208053691;6.375838926;2.21;1.543624161;0.469798658;0;0.067114094;0.067114094;0.13;0.067114094;0.067114094;0;0;0;1.744966443;1.006711409;0.872483221;0.67114094;0.201342282;1.073825503;1.677852349;3.89261745;7.583892617;6.77852349;2.214765101;77.91946309;3.020134228;1.140939597;49.73154362;0;0.872483221;3
Marcello Gazzola2019;0.294117647;0;0.1;0;0.09;0.04;0.2;0.1;0;24.31372549;38.03921569;420;194.5098039;11.76470588;14.90196078;9.803921569;14.21568627;2.450980392;6.862745098;0.490196078;1.764705882;0.784313725;0.490196078;3.333333333;0.68;0.588235294;0;0;0.098039216;0;0;0;0;0;0;0;1.37254902;0.68627451;0.490196078;0.588235294;0.294117647;0.490196078;0.392156863;2.843137255;6.470588235;3.725490196;1.960784314;46.56862745;2.450980392;0.588235294;23.62745098;0;1.078431373;0
Marcelo Brozović2019;0.37414966;0.034013605;0.07;0.03;0.03;0.1;0.82;0.2;0.102040816;78.26530612;90.03401361;1632.278912;478.7755102;27.55102041;29.76190476;35.20408163;38.57142857;14.82993197;20.10204082;1.666666667;10.06802721;1.56462585;0.408163265;8.537414966;4.04;3.163265306;0.578231293;0.102040816;0.034013605;0.102040816;0.17;0.102040816;0.034013605;0;0;0.034013605;3.945578231;2.653061224;1.666666667;1.734693878;0.544217687;1.224489796;2.482993197;7.040816327;7.68707483;11.49659864;3.775510204;101.2585034;3.231292517;0.578231293;73.26530612;0.068027211;1.632653061;3
Marco Andreolli2019;0.277777778;0;0;0;0.03;0;0.42;0.14;0;26.52777778;32.36111111;616.25;166.25;5.694444444;6.666666667;15;15.97222222;5.833333333;9.444444444;0;1.25;0;0;0.972222222;0.28;0.277777778;0;0;0;0;0;0;0;0;0;0;1.25;0.972222222;0.694444444;0.555555556;0;0.555555556;0.972222222;2.083333333;5.833333333;3.194444444;0.277777778;43.75;6.25;0.555555556;22.77777778;0;0.972222222;0
Marco Benassi2019;0.236220472;0.039370079;0.28;0.04;0.21;0.07;2.25;0.83;0;24.88188976;32.95275591;433.6614173;143.8976378;11.77165354;14.64566929;10.07874016;12.48031496;2.795275591;4.448818898;0.984251969;2.913385827;0.866141732;0.433070866;3.818897638;2.13;1.692913386;0;0.157480315;0.039370079;0.078740157;0.12;0.118110236;0;0;0;0;0.984251969;0.62992126;0.236220472;0.590551181;0.157480315;0.393700787;1.417322835;3.503937008;2.952755906;5.94488189;4.645669291;42.12598425;1.338582677;3.149606299;30.31496063;0.275590551;0.984251969;1
Marco Capuano2019;0.1953125;0.0390625;0;0;0.02;0.01;0.31;0;0;38.0078125;45.78125;689.84375;297.6171875;15.234375;16.8359375;18.3984375;20.1171875;3.6328125;7.5;0.234375;1.953125;0.1953125;0.0390625;2.578125;0.39;0.3515625;0;0;0;0;0;0;0;0;0;0;2.34375;1.4453125;1.6015625;0.7421875;0;0.859375;0.9375;4.140625;9.3359375;3.984375;0.3125;56.6796875;7.5390625;0.46875;33.90625;0;0.8203125;0
Marco D'Alessandro2019;0.180722892;0;0;0.12;0.05;0.1;0.66;0.12;0;28.07228916;40.06024096;452.4698795;179.7590361;14.93975904;17.65060241;11.3253012;15.72289157;1.445783133;3.975903614;1.084337349;1.686746988;0.662650602;0.361445783;2.771084337;2.29;1.56626506;0.120481928;0.301204819;0.120481928;0.120481928;0.18;0.180722892;0;0;0;0;3.13253012;1.265060241;2.048192771;0.903614458;0.180722892;0.963855422;1.445783133;4.036144578;10.42168675;7.409638554;2.409638554;53.73493976;2.530120482;2.891566265;35.36144578;1.325301205;1.265060241;0
Marco Parolo2019;0.245614035;0;0.14;0.11;0.18;0.08;2.14;0.6;0;29.0877193;38.63157895;512.8421053;156;12.87719298;15.33333333;12.49122807;15.85964912;2.947368421;4.912280702;0.98245614;2.49122807;1.01754386;0.245614035;3.719298246;2.18;1.789473684;0;0.140350877;0;0;0.14;0.105263158;0;0;0;0;2.421052632;1.473684211;0.877192982;1.157894737;0.385964912;0.842105263;2.070175439;5.052631579;6.666666667;11.26315789;4.456140351;49.8245614;2.210526316;3.789473684;27.92982456;0.245614035;1.50877193;0
Marco Sau2019;0.64516129;0;0.16;0;0.3;0.11;1.77;0.48;0;20.32258065;24.19354839;304.1935484;30.64516129;11.61290323;13.06451613;7.903225806;9.516129032;0.806451613;1.290322581;1.129032258;0.64516129;0.64516129;0;0.967741935;2.42;1.935483871;0;0;0.483870968;0;0.32;0.161290323;0;0;0.161290323;0;1.290322581;1.129032258;0;0.64516129;0.64516129;0.161290323;0.967741935;3.387096774;3.064516129;6.935483871;4.838709677;36.4516129;0.64516129;6.451612903;30.32258065;0.64516129;1.451612903;1
Marco Sportiello2019;0.142857143;0;0;0;0;0;0;0;0;23.37142857;35.11428571;743.8857143;454.4;2.514285714;2.514285714;11.28571429;11.45714286;9.457142857;21.02857143;0;0.285714286;0;0;0;0.14;0.057142857;0.085714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028571429;0;0;37.71428571;32.94285714;0;16.82857143;0;0;2
Marek Hamšík2019;0.098039216;0;0;0;0.07;0.06;1.57;0.29;0;72.64705882;82.94117647;1450.490196;327.0588235;29.21568627;31.37254902;30.98039216;34.21568627;12.25490196;16.56862745;1.470588235;9.411764706;0.68627451;0;7.647058824;3.54;3.529411765;0;0;0;0;0.39;0.392156863;0;0;0;0;1.078431373;0.980392157;0.196078431;0.882352941;0;0.294117647;1.176470588;2.647058824;3.235294118;6.37254902;2.156862745;89.41176471;1.37254902;1.176470588;72.25490196;0.098039216;0.490196078;3
Mario Mandžukić2019;0.178571429;0;0.4;0.27;0.22;0.11;1.47;0.8;0;20.04464286;27.5;306.2946429;76.20535714;10.80357143;14.01785714;6.875;9.196428571;1.428571429;2.053571429;1.205357143;0.982142857;0.892857143;0.3125;1.696428571;2.28;1.875;0;0;0.133928571;0.044642857;0.49;0.267857143;0;0;0.044642857;0.044642857;1.651785714;0.982142857;0.625;0.625;0.401785714;0.580357143;0.892857143;6.25;2.1875;9.910714286;10.08928571;36.29464286;1.294642857;4.598214286;21.25;0.133928571;1.5625;1
Mario Pašalić2019;0.055555556;0;0.28;0.17;0.21;0.09;2;0.5;0;46.11111111;55.11111111;899.3888889;169.8888889;16.77777778;20.05555556;21.66666667;24.83333333;6.888888889;8.388888889;1.166666667;3.555555556;0.777777778;0.055555556;3.5;2.5;2.166666667;0;0.055555556;0.055555556;0.055555556;0.33;0.277777778;0;0.055555556;0;0;2.111111111;1.5;0.5;1;0.611111111;0.666666667;1.388888889;5.444444444;4.166666667;12.5;4.944444444;67.27777778;1.166666667;3.666666667;52;0.333333333;1.055555556;3
Mariusz Stępiński2019;0.181818182;0;0.22;0.07;0.3;0.05;2.29;0.58;0;15.92727273;21.30909091;233.3454545;35.78181818;8.945454545;10.69090909;5.127272727;6.8;0.945454545;1.709090909;0.981818182;0.836363636;0.436363636;0.109090909;0.872727273;2.18;1.709090909;0;0.145454545;0.218181818;0;0.15;0.072727273;0;0.036363636;0.036363636;0;0.945454545;0.618181818;0.072727273;0.472727273;0.4;0.218181818;0.618181818;4.363636364;1.2;11.41818182;10.29090909;33.81818182;0.872727273;4.254545455;23.85454545;0.218181818;2.218181818;1
Marko Pajač2019;0.609756098;0;0.24;0.24;0.04;0.09;1.1;0.49;0.243902439;34.75609756;44.63414634;643.7804878;220.1219512;15.97560976;17.92682927;14.51219512;18.17073171;4.024390244;6.585365854;1.097560976;1.707317073;0.975609756;0.487804878;3.170731707;1.46;1.219512195;0;0.12195122;0;0.12195122;0.24;0.243902439;0;0;0;0;1.219512195;0.731707317;0.365853659;0.487804878;0.365853659;0.487804878;0.853658537;3.536585366;7.317073171;6.097560976;2.56097561;52.56097561;3.170731707;1.707317073;38.17073171;0.731707317;1.097560976;0
Marko Pjaca2019;0.120481928;0;0.12;0.12;0.22;0.12;2.28;0.84;0;21.20481928;28.6746988;348.1927711;82.40963855;11.3253012;13.73493976;7.34939759;9.397590361;2.048192771;3.493975904;1.927710843;1.325301205;0.963855422;0.120481928;2.289156627;3.84;2.65060241;0.120481928;0.602409639;0.120481928;0;0.12;0.120481928;0;0;0;0;0.963855422;0.963855422;0.240963855;0.361445783;0.361445783;0.240963855;0.722891566;3.012048193;3.13253012;4.939759036;2.771084337;42.40963855;0.722891566;5.060240964;33.61445783;1.084337349;1.204819277;1
Marlon2019;0.238095238;0.05952381;0.06;0;0.01;0;0.3;0.12;0;59.10714286;63.69047619;1172.916667;440.5952381;19.4047619;20.83333333;31.30952381;32.55952381;8.154761905;9.583333333;0.119047619;3.928571429;0.238095238;0.05952381;3.630952381;0.66;0.535714286;0;0;0.05952381;0;0.06;0;0;0;0.05952381;0;1.904761905;1.130952381;1.488095238;0.357142857;0.05952381;0.773809524;0.714285714;2.261904762;5.178571429;2.619047619;0.952380952;72.02380952;6.25;0.297619048;52.61904762;0;1.130952381;0
Marten de Roon2019;0.241691843;0;0.06;0.09;0.06;0.07;0.82;0.21;0;58.48942598;66.82779456;1119.879154;361.1480363;23.35347432;25.86102719;27.34138973;29.87915408;7.46223565;9.939577039;0.936555891;7.129909366;1.087613293;0.211480363;7.341389728;2.21;1.993957704;0;0.03021148;0.03021148;0.090634441;0.24;0.241691843;0;0;0;0;2.839879154;2.054380665;1.117824773;1.450151057;0.271903323;0.906344411;2.326283988;6.67673716;6.012084592;13.6858006;3.746223565;76.04229607;2.356495468;0.876132931;54.41087613;0.090634441;1.873111782;3
Martín Cáceres2019;0.142857143;0;0;0;0.05;0;0.57;0.14;0;60;65.85714286;1151.857143;294.5714286;21;22.42857143;32.57142857;34.28571429;6.142857143;8.142857143;0.142857143;4.142857143;0;0;2;0.29;0.285714286;0;0;0;0;0;0;0;0;0;0;1.571428571;1;1.285714286;0.142857143;0.142857143;0.857142857;0.428571429;3;3.714285714;2.714285714;0.714285714;73.28571429;5.285714286;0.714285714;56.14285714;0;0.857142857;0
Marvin Zeegelaar2019;0.566037736;0.094339623;0;0;0;0.02;0;0;0;30.47169811;36.03773585;505.8490566;183.8679245;14.71698113;16.03773585;12.64150943;15.18867925;2.641509434;3.490566038;0.471698113;1.41509434;0.471698113;0.283018868;1.79245283;1.6;1.132075472;0.094339623;0.094339623;0.188679245;0.094339623;0;0;0;0;0;0;3.58490566;2.169811321;2.358490566;0.849056604;0.377358491;1.509433962;0.660377358;5;10.37735849;6.981132075;1.698113208;48.20754717;4.622641509;1.037735849;26.69811321;0.377358491;1.698113208;0
Massimo Gobbi2019;0.229007634;0;0;0.08;0.01;0.04;0.23;0;0;35.80152672;47.55725191;667.0229008;352.7480916;15.26717557;17.02290076;15.95419847;20.99236641;4.427480916;8.396946565;0.687022901;4.351145038;0.916030534;0.381679389;4.427480916;1.14;0.992366412;0;0;0.076335878;0.076335878;0.08;0.076335878;0;0;0;0;1.297709924;0.763358779;0.458015267;0.534351145;0.305343511;0.610687023;1.832061069;3.740458015;9.389312977;3.893129771;1.755725191;55.34351145;5.038167939;0.381679389;31.52671756;0.152671756;1.908396947;0
Mateo Musacchio2019;0.068965517;0;0.03;0;0.07;0.01;0.45;0.1;0;54.13793103;60.34482759;1136.793103;370.0344828;14.03448276;15.17241379;32.13793103;33.5862069;7.793103448;11.10344828;0.206896552;3.137931034;0.206896552;0.034482759;2.586206897;0.66;0.586206897;0;0;0.034482759;0;0.07;0.034482759;0;0;0.034482759;0;1.24137931;0.620689655;0.862068966;0.344827586;0.034482759;0.482758621;0.586206897;2.655172414;6.034482759;2.655172414;0.413793103;68.27586207;8.862068966;0.724137931;48.03448276;0;0.965517241;0
Matteo Politano2019;0.141342756;0.035335689;0.18;0.21;0.19;0.23;2.82;0.81;0.070671378;37.80918728;52.15547703;696.3957597;208.6219081;16.60777385;20.60070671;15.65371025;19.89399293;4.840989399;9.61130742;2.22614841;2.332155477;2.296819788;0.671378092;4.593639576;4.38;3.003533569;0.812720848;0.176678445;0.176678445;0;0.42;0.318021201;0.035335689;0.035335689;0.035335689;0;0.636042403;0.318021201;0.282685512;0.247349823;0.106007067;0.212014134;0.954063604;3.851590106;3.286219081;6.996466431;6.890459364;63.2155477;0.494699647;4.169611307;48.44522968;1.448763251;0.494699647;3
Matteo Scozzarella2019;0.49382716;0;0;0.19;0.02;0.1;0.56;0.06;0.061728395;32.5308642;42.71604938;738.8888889;188.3333333;8.765432099;10.37037037;16.2962963;18.82716049;7.160493827;12.77777778;1.172839506;3.703703704;0.49382716;0;2.777777778;2.04;0.925925926;0.864197531;0.061728395;0;0.061728395;0.37;0.185185185;0.12345679;0;0;0.061728395;1.234567901;0.49382716;0.555555556;0.555555556;0.12345679;0.555555556;2.160493827;3.395061728;7.098765432;7.160493827;1.111111111;52.40740741;3.765432099;0.12345679;29.50617284;0;1.728395062;0
Mattia Bani2019;0.275862069;0.034482759;0;0;0.04;0.01;0.48;0.1;0;34.75862069;43.48275862;755.4482759;289.862069;10.20689655;11.24137931;18.34482759;21.20689655;6.172413793;10.44827586;0.103448276;1.620689655;0.137931034;0.034482759;1.862068966;0.34;0.310344828;0;0;0;0;0;0;0;0;0;0;2.24137931;1.344827586;1.551724138;0.689655172;0;0.862068966;0.689655172;3.931034483;8.862068966;4;0.551724138;55.79310345;9;0.724137931;31.68965517;0.034482759;1.103448276;0
Mattia De Sciglio2019;0.103092784;0;0;0.05;0.01;0.04;0.31;0;0;50.87628866;60.82474227;987.5257732;310.7731959;19.94845361;22.57731959;24.17525773;27.16494845;6.443298969;9.536082474;0.618556701;3.505154639;0.670103093;0.412371134;3.81443299;1.7;1.340206186;0;0.103092784;0.103092784;0.051546392;0.15;0.103092784;0;0;0.051546392;0;2.216494845;1.649484536;1.288659794;0.618556701;0.309278351;0.979381443;0.824742268;3.711340206;5.463917526;4.226804124;1.804123711;69.63917526;3.969072165;0.927835052;46.28865979;0.103092784;0.824742268;0
Mattia Perin2019;0.111111111;0;0;0;0;0;0;0;0;19.33333333;25;595.5555556;325.6666667;2.222222222;2.222222222;9.555555556;9.666666667;7.555555556;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.22222222;24.55555556;0;12.77777778;0;0;2
Mattia Sprocati2019;0;0;0.14;0;0.07;0.08;1.54;0.7;0;20.55555556;30.41666667;314.5833333;125.1388889;11.66666667;15;6.944444444;10.55555556;1.388888889;3.472222222;1.388888889;1.666666667;1.527777778;0.416666667;3.888888889;2.93;2.083333333;0.277777778;0;0.277777778;0;0.14;0;0;0;0.138888889;0;1.111111111;0.416666667;0.555555556;0.416666667;0.138888889;0.694444444;0.694444444;3.333333333;5.138888889;7.083333333;3.611111111;40.55555556;1.388888889;2.5;28.75;0.277777778;0.694444444;1
Mattia Valoti2019;0.441176471;0;0.15;0;0.1;0.03;1.55;0.29;0;32.20588235;39.92647059;514.1911765;149.5588235;17.72058824;20.07352941;11.02941176;13.75;2.647058824;3.897058824;0.661764706;2.941176471;0.514705882;0.147058824;3.161764706;1.99;1.544117647;0;0;0.294117647;0;0.15;0.147058824;0;0;0;0;2.720588235;1.838235294;1.176470588;1.176470588;0.367647059;0.955882353;1.176470588;5.661764706;6.691176471;12.13235294;3.970588235;53.75;1.838235294;2.573529412;37.42647059;0.147058824;2.5;0
Mattias Svanberg2019;0.152671756;0;0;0.23;0.07;0.08;1.68;0.23;0;19.84732824;26.41221374;342.2900763;102.3664122;10.15267176;11.67938931;6.564885496;9.236641221;2.748091603;4.045801527;0.992366412;1.145038168;0.610687023;0.076335878;1.755725191;2.53;1.526717557;0.381679389;0.152671756;0.229007634;0.152671756;0.31;0.229007634;0;0;0;0;1.832061069;0.916030534;1.145038168;0.687022901;0;0.458015267;1.374045802;5.496183206;9.770992366;11.60305344;4.122137405;38.6259542;1.297709924;1.832061069;25.11450382;0.229007634;2.061068702;1
Matías Silvestre2019;0.176470588;0;0.06;0;0.02;0;0.29;0.15;0;37.26470588;43.64705882;891.4705882;253.5;8;8.647058824;19.41176471;21.11764706;9.617647059;13.20588235;0.117647059;2.235294118;0.029411765;0;2.029411765;0.32;0.294117647;0;0;0;0;0;0;0;0;0;0;0.794117647;0.470588235;0.617647059;0.176470588;0;0.294117647;0.294117647;2.117647059;4.470588235;1.5;0.235294118;51.70588235;8.205882353;0.676470588;33.47058824;0;0.705882353;0
Matías Vecino2019;0.357142857;0;0.13;0.04;0.23;0.08;1.92;0.63;0;42.45535714;52.8125;737.4553571;185.3571429;19.19642857;22.72321429;18.83928571;22.54464286;3.794642857;5.892857143;0.848214286;4.375;0.714285714;0.133928571;4.419642857;2.55;2.008928571;0.044642857;0.044642857;0.089285714;0.089285714;0.4;0.223214286;0;0;0;0.089285714;2.5;1.473214286;1.026785714;1.026785714;0.446428571;0.982142857;1.339285714;5.401785714;4.776785714;10.84821429;5.178571429;64.0625;2.008928571;3.660714286;43.70535714;0.178571429;1.875;3
Mauro Icardi2019;0;0;0.44;0.16;0.62;0.17;2.66;0.83;0.03968254;12.6984127;17.85714286;198.3333333;36.19047619;6.468253968;8.650793651;3.73015873;5.317460317;1.388888889;1.904761905;1.388888889;1.031746032;0.714285714;0.158730159;1.388888889;2.54;2.063492063;0;0.119047619;0.158730159;0.079365079;0.36;0.238095238;0;0.03968254;0.079365079;0;0.396825397;0.238095238;0.079365079;0.158730159;0.158730159;0.119047619;0.158730159;4.682539683;0.515873016;5.119047619;8.968253968;26.23015873;0.833333333;6.904761905;16.26984127;0.476190476;0.833333333;1
Mehdi Bourabia2019;0.358744395;0.044843049;0.04;0;0.09;0.08;1.48;0.27;0.044843049;39.8206278;48.69955157;616.7264574;148.6995516;21.97309417;24.52914798;13.72197309;16.50224215;3.004484305;5.112107623;1.165919283;3.31838565;0.582959641;0.134529148;3.004484305;2.15;1.838565022;0.134529148;0.044843049;0;0;0.09;0.089686099;0;0;0;0;2.556053812;1.659192825;0.807174888;1.390134529;0.358744395;0.852017937;1.434977578;6.412556054;6.6367713;11.03139013;5.650224215;61.30044843;2.152466368;1.97309417;44.75336323;0.224215247;1.928251121;0
Mehdi Léris2019;0.279329609;0;0;0.11;0.08;0.05;1.62;0.34;0;30.83798883;41.39664804;519.8882682;162.7374302;14.80446927;17.20670391;12.17877095;15.30726257;2.960893855;6.536312849;0.837988827;2.011173184;0.837988827;0.335195531;3.74301676;2.24;1.56424581;0.055865922;0.223463687;0.167597765;0;0.22;0.167597765;0;0;0;0;3.12849162;2.067039106;1.56424581;1.005586592;0.558659218;1.340782123;1.787709497;7.150837989;11.06145251;15.19553073;4.581005587;56.36871508;1.508379888;1.675977654;39.4972067;0.111731844;2.346368715;0
Merih Demiral2019;0.214285714;0;0.14;0;0.07;0.02;0.5;0.21;0;44.21428571;50.28571429;887.6428571;267.2142857;11.5;12.5;27.64285714;29.64285714;4.571428571;7.214285714;0.071428571;3.285714286;0.071428571;0;2.857142857;0.21;0.214285714;0;0;0;0;0;0;0;0;0;0;2.642857143;1.571428571;2.214285714;0.357142857;0.071428571;0.285714286;0.428571429;3;6.642857143;2.285714286;0.428571429;61.5;8;0.785714286;38.35714286;0;1.928571429;0
Miguel Veloso2019;0.5;0;0;0.07;0.07;0.1;2.08;0.36;0.428571429;33.14285714;44.57142857;673.7142857;213.7142857;11.35714286;13;15.85714286;18.71428571;5.5;11.07142857;1.5;2.857142857;1.142857143;0.5;4.5;3.15;1.714285714;0.928571429;0.071428571;0;0.071428571;0.07;0;0.071428571;0;0;0;2.285714286;1.714285714;1.071428571;1;0.214285714;0.857142857;2.285714286;5.857142857;9.214285714;13.71428571;3.071428571;55.35714286;2.428571429;0.571428571;32.21428571;0;2.142857143;3
Miha Zajc2019;0.153846154;0.076923077;0.23;0.15;0.34;0.23;4.09;1;0.307692308;35.84615385;45.84615385;676.3846154;176.0769231;16.07692308;18.46153846;13.38461538;16.92307692;5.538461538;9;2.230769231;4;1.769230769;0.230769231;3.230769231;4.63;2.615384615;1.307692308;0.307692308;0.230769231;0;0.39;0.076923077;0.076923077;0.153846154;0;0;0.230769231;0.076923077;0;0.076923077;0.153846154;0;1.153846154;3.461538462;2.692307692;8.615384615;5.692307692;58.23076923;0.615384615;4.692307692;46.46153846;0.461538462;1.307692308;1
Milan Badelj2019;0.472440945;0;0.08;0;0.04;0.04;1.03;0.32;0;57.95275591;69.05511811;1064.96063;334.7244094;24.72440945;28.50393701;24.80314961;28.34645669;7.401574803;10.07874016;0.94488189;5.984251969;0.94488189;0.236220472;6.062992126;2.21;1.88976378;0.236220472;0;0.078740157;0;0.16;0.157480315;0;0;0;0;2.755905512;1.653543307;0.866141732;1.496062992;0.393700787;0.708661417;1.732283465;4.645669291;5.905511811;10.39370079;2.125984252;80.07874016;2.047244094;0.551181102;55.51181102;0.157480315;1.968503937;3
Milan Škriniar2019;0.114285714;0;0;0.03;0.03;0.01;0.37;0.09;0;63.62857143;68.57142857;1255.914286;435;22.48571429;23.45714286;32.08571429;33.71428571;8.771428571;10.8;0.171428571;3.685714286;0.142857143;0.028571429;3.714285714;0.54;0.457142857;0;0;0;0.057142857;0.03;0.028571429;0;0;0;0;1.885714286;1.257142857;1.314285714;0.485714286;0.085714286;0.942857143;0.8;2.428571429;4.371428571;1.685714286;0.6;77.71428571;8.571428571;0.885714286;56.14285714;0;1.171428571;0
Miralem Pjanić2019;0.23715415;0.039525692;0.08;0.24;0.06;0.25;1.18;0.32;0.197628458;72.17391304;82.01581028;1513.596838;380.7509881;25.2173913;27.03557312;32.25296443;34.58498024;13.95256917;18.81422925;2.964426877;7.549407115;1.304347826;0.23715415;6.324110672;4.42;2.56916996;1.62055336;0;0.039525692;0.118577075;0.32;0.118577075;0.118577075;0;0;0.039525692;1.581027668;0.711462451;0.513833992;0.790513834;0.276679842;0.553359684;1.976284585;4.505928854;5.928853755;9.960474308;3.320158103;89.80237154;1.85770751;0.988142292;63.3201581;0.118577075;1.462450593;3
Miranda2019;0.23255814;0;0;0;0.03;0;0.31;0.08;0;56.66666667;63.64341085;1207.51938;394.0310078;18.8372093;20.31007752;26.97674419;28.60465116;10.54263566;14.03100775;0.15503876;3.023255814;0.15503876;0;2.790697674;0.47;0.387596899;0;0;0;0.07751938;0;0;0;0;0;0;1.240310078;1.007751938;0.852713178;0.387596899;0;0.465116279;0.387596899;2.713178295;3.953488372;2.325581395;0.620155039;71.24031008;7.209302326;0.697674419;50.07751938;0;1.550387597;0
